Reading Date, 1 am kWh Consumption, 2 am kWh Consumption, 3 am kWh Consumption, 4 am kWh Consumption, 5 am kWh Consumption, 6 am kWh Consumption, 7 am kWh Consumption, 8 am kWh Consumption, 9 am kWh Consumption, 10 am kWh Consumption, 11 am kWh Consumption, 12 pm kWh Consumption, 1 pm kWh Consumption, 2 pm kWh Consumption, 3 pm kWh Consumption, 4 pm kWh Consumption, 5 pm kWh Consumption, 6 pm kWh Consumption, 7 pm kWh Consumption, 8 pm kWh Consumption, 9 pm kWh Consumption, 10 pm kWh Consumption, 11 pm kWh Consumption, 12 am kWh Consumption, Total On-Peak kWh Consumption, Total Mid-Peak kWh Consumption, * Total Off-Peak kWh Consumption
2/10/2022,0.676,0.491,0.492,0.489,0.712,0.84,0.692,0.775,1.292,0.818,0.906,0.763,0.898,0.748,0.83,1.04,0.82,1.479,2.416,1.388,1.093,1.1,1.466,0.948,7.686,5.099,10.387
2/11/2022,0.508,0.475,0.534,0.502,0.451,0.452,0.948,0.98,1.179,0.814,0.931,0.758,0.867,0.784,1.084,1.189,1.189,1.051,1.798,1.836,1.321,1.203,1.14,1.112,6.753,5.871,10.482
2/12/2022,0.647,0.538,0.499,0.498,0.84,0.858,0.695,0.674,0.858,1.034,1.144,0.98,1.025,1.152,1.004,1.085,1.385,1.984,1.838,1.607,1.427,1.485,1.568,2.383,0,0,27.208
2/13/2022,1.211,0.838,0.798,0.798,0.781,0.793,1.334,1.211,1.145,1.238,1.579,1.071,1.066,0.951,0.956,1.153,1.32,1.829,2.234,1.792,1.669,1.837,1.787,0.882,0,0,30.273
2/14/2022,0.608,0.461,0.463,0.459,0.952,0.922,0.74,0.872,1.522,1.672,1.013,1.078,1.008,0.673,0.687,0.952,0.709,1.087,1.923,1.622,1.341,1.336,1.1,0.95,8.089,5.107,10.954
2/15/2022,0.747,0.53,0.523,0.521,0.495,0.513,1.054,1.271,1.602,1.087,1.055,0.97,0.928,0.981,0.815,0.884,0.72,1.106,2.454,2.061,1.582,1.516,1.158,1.075,8.575,5.298,11.775
2/16/2022,0.556,0.478,0.492,0.497,0.909,0.792,0.801,0.937,1.426,0.866,0.805,0.824,0.545,0.693,0.607,0.892,1.178,1.915,1.666,1.364,1.434,1.566,1.268,0.828,7.615,4.739,10.985
2/17/2022,1.013,0.811,0.524,0.52,0.644,0.549,0.464,0.876,0.977,0.857,0.865,0.975,1.065,0.968,0.99,0.823,0.997,1.853,2.449,1.855,1.619,1.537,1.156,0.924,7.877,5.818,11.616
2/18/2022,0.825,0.492,0.495,0.482,0.492,0.707,0.936,0.873,0.943,0.946,1.245,1.062,1.306,1.061,1.355,1.26,1.224,1.611,1.358,1.248,1.56,1.714,1.429,1.443,6.976,7.268,11.823
2/19/2022,0.516,0.484,0.491,0.477,1.037,0.969,0.557,0.498,0.599,1.053,0.777,0.994,1.022,1.095,1.052,1.125,1.111,1.372,1.298,1.412,1.394,1.269,1.595,1.818,0,0,24.015
2/20/2022,0.68,0.469,0.455,0.426,0.458,0.449,0.917,0.875,0.609,1.145,0.936,0.98,1.768,0.749,0.624,0.62,0.746,1.235,1.288,0.994,1.395,2.181,1.826,1.391,0,0,23.216
2/21/2022,1.566,0.746,0.684,0.676,0.948,0.887,0.819,0.739,0.839,0.911,0.898,0.81,0.673,0.629,0.541,0.643,0.851,0.982,1.64,1.496,1.705,2.102,1.563,1.594,0,0,24.942
2/22/2022,0.736,0.704,0.696,0.707,0.756,0.723,1.074,1.353,1.148,0.723,0.685,0.649,0.809,0.998,0.613,1.428,1.328,1.51,1.59,1.591,1.406,1.66,1.953,1.411,7.009,5.825,13.417
2/23/2022,1.114,0.545,0.554,0.517,0.529,0.597,0.714,1.163,0.89,0.978,0.85,1.225,0.794,0.665,1.068,0.899,0.647,1.993,2.493,2.049,1.73,1.421,1.446,0.8,8.367,5.298,12.016
2/24/2022,0.526,0.494,0.476,0.453,0.47,0.5,0.966,1.233,1.055,0.818,0.882,0.671,0.69,0.745,0.668,0.694,0.702,1.669,1.582,1.101,1.123,1.749,1.82,1.412,7.239,4.17,11.09
2/25/2022,0.624,0.537,0.634,0.479,0.968,0.95,0.749,0.955,1.054,1.358,1.341,0.925,1.134,1.006,1.162,0.817,0.881,0.975,1.131,1.171,1.244,1.214,1.966,1.424,6.814,5.925,11.96
2/26/2022,0.713,0.532,0.474,0.468,0.976,0.983,0.915,0.481,0.609,1.011,1.114,0.688,0.625,0.631,0.617,0.602,0.616,1.136,2.346,1.95,1.566,1.855,1.973,1.9,0,0,24.781
2/27/2022,0.975,0.6,0.474,0.463,0.464,0.478,0.981,0.745,0.646,0.698,1.322,0.909,0.601,0.58,0.621,0.623,0.999,0.909,1.47,1.411,1.588,1.462,2.18,1.618,0,0,22.817
2/28/2022,1.027,0.605,0.502,0.483,0.499,0.536,1.001,0.971,1.053,1.136,1.267,0.977,0.824,0.887,0.933,0.924,0.633,1.836,2.059,1.728,1.896,1.351,1.266,1.057,8.322,5.178,11.951
3/1/2022,0.713,0.497,0.482,0.459,0.472,0.478,0.985,1.159,0.892,0.714,0.688,0.722,0.72,0.649,0.549,0.922,0.73,1.519,1.339,1.297,1.655,1.868,1.528,1.071,6.311,4.292,11.505
3/2/2022,0.839,0.576,0.569,0.571,0.567,0.537,1.002,0.972,1.042,0.735,0.879,0.758,0.859,0.916,0.922,1.147,0.708,0.938,1.524,1.005,1.645,1.835,1.56,1.037,6.09,5.31,11.743
3/3/2022,0.727,0.515,0.523,0.502,0.485,0.499,1.01,1.094,1.298,1.074,0.931,0.977,0.813,0.709,0.881,0.807,0.799,0.908,2.051,1.221,1.658,1.922,1.293,0.755,7.356,4.986,11.11
3/4/2022,0.686,0.686,0.713,0.69,1.185,1.291,0.941,0.504,1.219,0.781,1.114,0.944,0.857,0.781,0.983,0.89,0.77,1.11,1.818,1.286,1.431,1.393,1.328,0.591,6.546,5.225,12.221
3/5/2022,0.515,0.52,0.498,0.38,0.83,0.71,0.601,0.607,0.537,0.872,0.866,0.778,1.802,0.812,0.562,0.498,0.413,0.957,1.399,0.893,0.754,0.663,0.803,1.453,0,0,18.723
3/6/2022,0.856,0.385,0.4,0.395,0.402,0.379,0.364,0.963,0.537,1.061,0.795,0.789,0.607,0.476,0.715,0.985,0.945,1.036,1.167,1.054,1.185,1.322,1.159,1.294,0,0,19.271
3/7/2022,0.68,0.697,0.642,0.662,0.689,0.809,0.7,1.396,1.156,0.687,0.767,0.77,0.57,0.757,0.732,0.841,0.782,1.257,1.767,1.639,1.407,1.504,1.469,1.009,7.03,4.452,11.907
3/8/2022,0.576,0.548,0.559,0.52,0.507,0.509,0.982,1.05,1.053,1,0.862,0.963,0.645,0.732,0.571,0.851,1.249,0.988,1.351,1.094,1.16,1.22,1.319,1.294,6.304,5.011,10.288
3/9/2022,0.705,0.515,0.482,0.457,0.493,0.473,0.987,1.129,1.042,0.583,0.583,0.587,0.634,0.57,0.549,0.731,1.532,1.671,2.072,1.452,1.738,1.29,1.564,1.309,7.08,4.603,11.465
3/10/2022,0.84,0.523,0.497,0.502,0.479,0.496,0.737,0.963,1.144,0.57,0.862,0.78,0.975,0.723,0.563,0.69,0.514,1.132,1.128,1.011,1.44,1.731,1.178,0.626,5.799,4.245,10.06
3/11/2022,0.515,0.458,0.475,0.489,0.479,0.813,1.03,0.8,1.147,0.992,1.283,1.266,0.998,1.027,0.957,0.669,0.847,1.712,1.151,1.052,1.142,1.788,1.667,1.322,7.085,5.764,11.23
3/12/2022,0.771,0.553,0.528,0.533,0.52,0.577,0.97,0.826,0.766,1.107,1.037,0.996,0.812,0.823,0.8,0.816,1.151,1.149,1.088,0.772,0.79,1.173,1.061,1.023,0,0,20.642
3/13/2022,0.574,0,0.611,0.534,0.499,0.516,0.507,0.967,0.826,1.144,0.838,0.799,0.646,0.709,0.695,0.678,0.609,0.758,0.635,0.707,0.751,1.427,1.469,1.081,0,0,17.98
3/14/2022,0.732,0.55,0.526,0.486,0.498,0.888,0.991,0.486,0.749,0.66,0.723,0.713,0.751,0.697,0.963,0.606,0.663,0.515,0.756,1.531,1.336,1.368,1.193,0.924,3.889,4.393,11.023
3/15/2022,0.847,0.739,0.703,0.615,0.699,0.621,1.15,0.8,0.83,1.117,0.931,0.806,0.891,1.053,0.993,1,0.804,0.974,1.059,1.085,1.387,1.566,1.347,1.059,5.711,5.547,11.818
3/16/2022,1.007,0.749,0.6,0.544,0.578,0.564,1.074,0.559,0.778,1.091,0.819,0.72,0.902,0.699,0.867,0.764,0.771,0.681,0.689,0.843,0.789,1.027,1.067,0.975,4.617,4.723,9.817
3/17/2022,0.83,0.571,0.565,0.542,0.535,0.557,0.773,0.93,0.794,0.964,1.252,1.197,0.675,1.065,0.99,1.046,0.966,0.597,0.628,1.682,1.661,1.447,1.345,1.32,5.165,5.939,11.828
3/18/2022,1.34,0.635,0.438,0.448,0.428,0.514,0.524,0.71,0.531,1.278,0.833,1.135,1.279,0.981,0.873,0.799,0.905,0.932,1.031,1.381,0.962,1.117,1.233,1.242,5.315,5.972,10.262
3/19/2022,0.778,0.626,0.48,0.418,0.577,0.47,0.424,0.705,0.862,0.526,0.923,0.976,0.858,0.805,0.717,0.557,0.85,0.635,0.715,1.078,1.847,1.837,2.01,1.825,0,0,21.499
3/20/2022,1.143,0.529,0.39,0.378,0.398,0.408,0.402,0.903,0.485,0.79,1.278,1.06,0.881,0.63,0.627,0.472,0.879,1,1.483,1.579,1.384,1.28,1.3,0.66,0,0,20.339
3/21/2022,0.571,0.535,0.494,0.467,0.463,0.71,0.492,1.042,1.306,0.825,0.698,1.005,0.679,0.751,0.792,0.87,0.627,0.602,1.366,1.02,1.248,1.436,1.367,1.207,5.839,4.724,10.01
3/22/2022,0.681,0.459,0.432,0.426,0.458,0.439,0.708,0.966,1.181,0.653,0.657,0.662,0.754,0.619,1.2,0.752,0.678,0.875,1.235,1.045,1.911,2.19,1.478,1.394,5.567,4.665,11.621
3/23/2022,0.895,0.598,0.623,0.577,0.57,0.563,0.801,0.842,1.238,0.994,0.967,1.16,1.041,1.083,1,1.087,0.89,1.524,1.751,1.635,1.726,1.483,1.772,1.252,7.316,6.261,12.495
3/24/2022,0.64,0.523,0.504,0.548,0.643,0.511,0.897,1.092,0.843,0.557,0.594,0.585,0.661,0.515,0.934,0.859,1.01,1.819,2.21,1.532,1.601,1.426,1.417,1.173,7.115,4.564,11.415
3/25/2022,0.852,0.513,0.443,0.472,0.488,0.487,0.429,1.045,1.158,0.934,0.669,1.008,0.761,0.537,0.802,1.366,1.138,0.803,1.027,0.959,0.931,1.08,1.52,1.256,5.636,5.612,9.43
3/26/2022,1.384,1.242,0.79,0.783,0.513,0.556,0.563,0.939,0.631,1.078,0.965,0.652,0.476,0.638,0.646,0.505,0.62,1.582,1.583,0.978,1.003,1.068,1.842,1.898,0,0,22.935
3/27/2022,0.983,0.525,0.44,0.477,0.466,0.461,0.467,0.944,0.593,0.833,1.421,1.021,0.686,0.648,0.695,0.621,0.915,1.113,1.498,1.375,1.792,2.058,1.625,1.398,0,0,23.055
3/28/2022,0.858,0.611,0.551,0.525,0.61,0.889,0.979,0.891,1.282,0.907,0.66,0.988,0.997,0.657,1.127,1.605,1.271,1.274,1.206,1.452,1.359,1.137,1.513,1.216,6.22,6.645,11.7
3/29/2022,0.616,0.553,0.551,0.525,0.5,0.518,1.011,1.184,1.029,0.857,1.355,1.269,1.367,1.116,0.832,1.179,0.767,1.077,1.179,1.318,2.236,1.561,1.435,1.002,6.681,6.53,11.826
3/30/2022,0.568,0.475,0.459,0.48,0.444,0.451,0.897,1.232,0.859,0.944,0.998,0.785,0.853,0.9,0.862,0.812,0.852,1.099,0.984,1.406,1.401,1.681,1.377,0.968,6.116,5.064,10.607
3/31/2022,0.59,0.455,0.461,0.474,0.478,0.457,1.343,0.93,0.762,0.631,0.426,0.538,0.489,0.54,0.52,0.567,0.726,0.831,1.128,1.08,1.576,1.557,1.388,0.743,4.708,3.38,10.602
4/1/2022,0.567,0.497,0.503,0.496,0.473,0.52,0.481,1.115,1.139,0.791,0.696,0.991,1.072,0.826,0.928,0.902,0.875,0.742,2.061,1.291,1.766,1.952,1.667,1.055,6.544,5.594,11.268
4/2/2022,0.59,0.568,0.476,0.485,0.508,0.818,0.748,0.868,0.724,1.355,0.918,0.558,0.588,0.638,0.712,0.895,0.962,1.275,0.985,1.939,1.473,1.543,1.994,2.064,0,0,23.684
4/3/2022,0.858,0.54,0.498,0.502,0.554,0.502,0.512,0.955,0.679,0.973,0.86,0.645,0.798,0.845,0.716,0.955,1.118,0.944,1.301,1.548,1.245,1.647,1.338,0.732,0,0,21.265
4/4/2022,0.618,0.481,0.444,0.477,0.479,0.54,0.898,0.967,1.219,0.97,0.852,0.928,0.695,0.556,0.732,0.806,0.579,0.851,1.342,2.091,2.237,1.256,1.298,1.017,6.201,4.296,11.836
4/5/2022,0.521,0.486,0.444,0.458,0.491,0.589,0.988,0.838,1.092,0.583,0.554,0.598,0.477,0.531,0.424,0.476,0.899,1.677,1.444,1.248,1.258,1.349,1.272,0.877,6.188,3.405,9.981
4/6/2022,0.698,0.543,0.466,0.477,0.485,0.493,0.453,1.076,1.117,0.729,0.526,0.504,0.763,0.485,0.516,0.78,1.064,1.359,1.716,1.472,1.411,1.08,1.34,0.794,6.523,4.112,9.712
4/7/2022,0.587,0.509,0.539,0.55,0.539,0.68,0.501,0.937,1.328,1.439,0.74,0.777,0.848,0.735,0.891,1.094,1.103,1.334,1.658,1.558,1.404,1.366,1.164,0.706,7.436,5.448,10.103
4/8/2022,0.559,0.467,0.46,0.484,0.447,0.48,0.476,1.148,0.636,0.572,0.657,0.526,0.633,0.509,0.676,0.858,0.547,1.654,1.661,1.228,1.425,1.251,1.048,0.802,6.328,3.749,9.127
4/9/2022,0.629,0.518,0.49,0.481,0.516,0.647,0.548,0.933,0.719,0.951,0.683,0.935,1.215,0.703,0.841,1.01,0.959,0.881,0.78,0.734,0.946,1.358,1.35,1.2,0,0,20.027
4/10/2022,0.846,0.813,0.771,0.476,0.46,0.462,0.53,1.093,0.688,0.678,0.883,0.746,0.541,0.586,0.483,1.086,1.259,1.228,1.566,1.104,1.074,1.594,1.251,1.029,0,0,21.247
4/11/2022,0.772,0.646,0.684,0.608,0.647,0.91,1.148,1.041,1.006,0.655,0.696,0.61,0.74,0.569,0.547,0.65,0.719,1.279,1.45,1.211,1.572,1.378,1.217,0.959,6.127,3.835,11.752
4/12/2022,0.534,0.488,0.475,0.479,0.493,0.466,0.461,1.107,1.04,0.71,0.909,0.855,0.669,0.834,0.637,0.564,0.751,0.719,0.824,0.859,1.124,1.16,1.008,0.806,5.309,4.31,8.353
4/13/2022,0.551,0.498,0.449,0.462,0.442,0.46,0.881,0.87,0.767,0.761,0.649,0.619,0.661,0.697,0.641,0.93,0.572,0.852,0.982,1.479,1.383,0.978,1.253,0.661,4.881,4.12,9.497
4/14/2022,0.534,0.465,0.485,0.555,0.773,0.523,0.474,0.715,0.745,0.586,0.523,0.444,0.537,0.68,0.698,0.592,0.566,0.901,1.716,1.349,1.505,1.072,0.768,0.998,5.186,3.517,9.501
4/15/2022,0.922,0.673,0.563,0.517,0.503,0.544,0.482,0.558,0.589,0.476,1.019,0.62,0.485,0.467,0.466,0.624,1.023,1.157,1.133,1.132,1.311,1.608,1.588,1.497,0,0,19.957
4/16/2022,1.139,0.757,0.489,0.513,0.553,0.942,0.495,0.699,0.506,0.794,0.872,0.814,0.627,0.675,0.724,0.602,0.722,0.943,1.188,0.971,0.882,1.503,1.578,1.349,0,0,20.337
4/17/2022,0.929,0.693,0.585,0.577,0.622,0.506,0.498,0.954,0.72,0.676,1.074,0.982,0.628,0.598,0.917,1.036,1.225,0.917,1.166,1,1.874,1.905,1.209,0.699,0,0,21.99
4/18/2022,0.559,0.508,0.528,0.501,0.526,0.537,0.85,0.695,0.719,0.75,1.121,1.045,0.735,0.778,1.095,1.117,1.059,1.075,1.137,1.252,1.28,1.117,1.106,0.967,5.497,5.829,9.731
4/19/2022,0.753,0.664,0.514,0.485,0.554,0.477,0.963,0.848,1.257,0.7,0.941,0.723,0.995,0.695,0.841,0.791,0.736,1.08,1.723,1.146,1.072,1.653,1.684,1.46,0,0,22.755
4/20/2022,0.579,0.529,0.541,0.525,0.489,0.523,1.031,0.82,0.744,0.789,0.887,0.724,0.937,0.784,0.975,0.794,1.059,1.146,1.148,0.93,2.458,1.592,1.076,0.56,5.534,5.273,10.833
4/21/2022,0.518,0.447,0.451,0.47,0.457,0.472,0.64,0.85,0.626,0.829,0.743,0.642,0.735,0.623,0.634,0.75,0.894,1.846,1.662,1.249,1.348,1.329,1.226,0.658,6.556,4.278,9.265
4/22/2022,0.527,0.492,0.574,0.474,0.472,0.562,0.448,0.938,1.023,0.711,0.697,0.783,0.982,0.647,0.616,0.76,0.629,0.874,1.298,1.434,1.351,1.442,1.163,0.829,5.541,4.417,9.768
4/23/2022,0.595,0.505,0.499,0.49,0.483,0.627,0.535,0.624,0.771,0.725,1.155,0.777,0.735,0.695,0.667,0.707,0.647,0.504,0.719,1.345,1.297,1.755,1.767,1.14,0,0,19.764
4/24/2022,0.741,0.548,0.507,0.525,0.504,0.494,0.491,0.869,0.778,0.85,0.643,0.447,0.444,0.796,0.893,0.833,0.714,0.561,0.569,0.597,1.035,1.386,0.87,0.563,0,0,16.658
4/25/2022,0.501,0.456,0.461,0.453,0.446,0.674,0.437,1.044,1.126,0.592,0.876,0.716,0.639,0.503,0.517,0.705,1.686,1.484,1.568,1.137,1.138,1.147,1.22,0.624,6.69,4.766,8.694
4/26/2022,0.513,0.503,0.471,0.456,0.463,0.461,0.576,0.781,0.89,1.033,0.859,0.707,0.75,0.852,0.664,0.62,0.683,0.641,1.151,1.133,1.669,1.603,2.221,1.065,5.355,4.276,11.134
4/27/2022,0.574,0.527,0.524,0.537,0.543,0.514,1.009,1.072,0.602,0.834,0.819,0.731,0.765,0.676,0.741,0.776,0.794,0.667,0.834,1.014,1.095,0.984,1.135,0.708,4.828,4.483,9.164
4/28/2022,0.61,0.47,0.489,0.456,0.479,0.454,0.954,0.81,0.821,0.877,0.654,0.629,1.011,0.747,0.834,0.789,0.688,0.989,1.201,1.075,1.018,1.194,0.994,0.682,5.352,4.698,8.875
4/29/2022,0.551,0.519,0.504,0.497,0.495,0.537,0.935,0.815,0.72,0.584,0.961,0.808,0.551,0.634,0.546,0.486,0.538,0.673,0.978,0.983,0.91,0.994,0.961,1.075,4.731,3.563,8.961
4/30/2022,0.765,0.519,0.499,0.524,0.479,0.5,0.768,0.841,0.762,0.664,1.014,0.991,0.784,0.546,0.453,0.652,0.768,0.787,1.035,1.346,1.342,2.098,1.287,0.99,0,0,20.414
5/1/2022,0.85,0.475,0.45,0.471,0.478,0.47,0.493,0.791,0.471,0.741,1.27,1.095,0.846,0.939,1.162,0.854,1.085,1.584,1.474,1.398,1.383,1.459,1.25,0.816,0,0,22.305
5/2/2022,0.609,0.576,0.512,0.509,0.512,0.818,0.603,0.879,1.244,0.737,0.804,0.918,0.703,0.687,0.545,0.581,0.713,1.419,1.079,1.31,1.765,1.258,1.141,0.946,4.147,6.162,10.559
5/3/2022,0.629,0.492,0.524,0.502,0.488,0.475,0.518,1.13,0.98,0.686,0.548,0.569,0.804,0.594,0.677,0.951,0.848,1.022,1.809,1.235,1.609,1.609,1.177,1.058,4.443,6.175,10.316
5/4/2022,0.817,0.505,0.498,0.484,0.458,0.503,0.658,1.016,0.649,0.51,0.56,0.722,0.504,0.512,0.522,0.581,0.696,0.978,0.877,1.192,1.573,1.166,1.213,1.223,3.537,4.59,10.29
5/5/2022,0.768,0.509,0.536,0.534,0.523,0.482,0.617,0.623,0.533,0.545,0.626,0.516,0.719,0.518,0.493,0.413,0.632,1.199,1.017,1.008,1.022,1.584,1.443,1.17,3.291,4.543,10.196
5/6/2022,0.782,0.575,0.591,0.596,0.598,0.663,0.819,0.753,0.74,0.559,0.581,0.591,0.509,0.522,0.604,0.766,0.644,0.682,0.867,0.945,1.256,1.942,1.666,0.937,3.636,4.182,11.37
5/7/2022,0.797,1.005,0.511,0.477,0.46,0.523,0.83,0.522,0.482,0.532,0.995,0.947,0.839,0.586,0.58,0.866,0.629,0.511,0.451,0.545,1.646,2.199,1.279,0.899,0,0,19.111
5/8/2022,0.531,0.476,0.47,0.46,0.468,0.459,0.818,0.588,0.619,0.618,0.735,0.731,0.675,0.534,0.512,0.935,1.014,0.709,0.461,0.527,0.554,1.012,1.548,1.675,0,0,17.129
5/9/2022,0.828,0.558,0.486,0.459,0.455,0.515,0.442,0.915,1.286,0.867,0.936,0.676,0.682,0.587,0.566,0.679,0.873,1.634,1.132,1.022,1.162,1.166,1.797,1.505,4.063,6.77,10.395
5/10/2022,0.718,0.511,0.653,0.51,0.526,0.523,0.794,0.583,0.552,0.573,0.624,0.589,0.537,0.622,0.573,0.574,0.526,0.503,0.679,0.572,0.543,1.384,1.943,1.256,3.421,3.514,9.933
5/11/2022,1.154,0.567,0.575,0.566,0.581,0.552,0.638,0.713,0.725,0.707,0.662,0.653,0.731,0.606,0.508,0.525,0.505,0.768,0.754,0.957,1.021,1.169,1.224,0.949,3.528,4.329,9.953
5/12/2022,0.581,0.536,0.539,0.554,0.554,0.549,0.553,0.773,0.658,0.539,0.534,0.514,0.615,0.677,0.557,0.693,0.987,0.934,1.164,0.978,1.21,1.201,1.072,0.76,4.043,4.602,9.087
5/13/2022,0.707,0.576,0.52,0.49,0.528,0.53,0.738,0.646,0.729,0.753,0.896,0.637,0.642,0.581,0.692,0.771,0.698,0.828,0.843,0.74,0.506,1.211,0.926,0.878,4.021,4.695,8.35
5/14/2022,0.63,0.495,0.496,0.475,0.446,0.444,0.619,0.467,0.512,0.479,0.456,0.617,0.859,0.637,0.719,1.463,1.313,1.293,2.789,3.863,4.561,4.264,3.67,2.513,0,0,34.08
5/15/2022,0.62,0.529,0.539,1.221,0.469,0.484,0.966,1.615,1.692,0.593,0.752,1.698,0.474,1.147,3.398,3.463,3.104,0.515,0.515,1.488,2.851,3.804,3.724,1.418,0,0,37.079
5/16/2022,0.799,0.581,0.565,0.558,0.535,0.523,0.529,0.959,1.051,0.72,0.523,0.452,0.592,0.637,0.741,0.785,0.625,0.813,0.887,1.068,0.853,0.97,1.147,0.833,3.832,4.953,8.961
5/17/2022,0.623,0.494,0.464,0.452,0.465,0.484,0.447,0.684,0.927,0.52,0.517,0.475,0.408,0.407,0.568,0.533,0.439,0.661,1.057,1.489,1.02,1.023,0.962,0.924,2.83,4.366,8.847
5/18/2022,0.691,0.397,0.351,0.363,0.398,0.364,0.369,0.798,0.771,0.567,0.493,0.459,0.487,0.588,0.637,0.471,0.4,0.873,0.937,1.217,1.462,1.29,1.035,0.758,3.042,4.439,8.695
5/19/2022,0.485,0.417,0.363,0.388,0.431,0.534,0.411,1.28,0.673,0.454,0.482,0.348,0.342,0.329,0.455,0.52,0.489,0.334,0.337,0.694,0.988,1.15,1.028,0.823,2.483,3.56,7.712
5/20/2022,0.663,0.609,0.591,0.6,0.609,0.892,0.558,0.94,0.883,0.484,0.653,0.522,0.589,0.67,0.898,0.989,1.134,1.022,0.711,0.732,0.715,1.099,1.413,1.542,4.802,4.693,10.023
5/21/2022,0.605,0.483,0.464,0.472,0.478,0.445,0.444,0.44,0.525,1.664,2.179,2.479,0.05875,0.045,0.04418,0.06735,0.06131,0.05652,0.09121,0.12965,0.16156,0.1884,0.14616,0.10121,0,0,11.8293
5/22/2022,0.05008,0.03704,0.03591,0.04889,0.03505,0.03483,0.05055,0.07055,0.06502,0.05117,0.0621,0.07252,0,0,0,0,0,0,0,0,0,0.518,1.253,1.324,0,0,3.70871
5/23/2022,1.078,0.53,0.454,0.496,0.476,0.453,0.872,0.448,0.538,1.705,1.171,0.786,0.479,0.463,0.541,1.094,1.015,0.982,1.37,1.102,1.061,1.441,1.126,0.98,0,0,20.661
5/24/2022,0.909,0.84,0.567,0.486,0.499,0.482,0.622,0.906,0.859,0.617,0.656,1.049,1.376,0.636,0.547,0.58,0.686,0.618,1.065,0.966,1.115,1.418,0.889,0.981,4.874,4.721,9.774
5/25/2022,0.634,0.525,0.542,0.521,0.505,0.509,0.492,1.051,0.845,0.676,0.647,0.737,0.563,0.506,0.477,0.804,0.638,0.91,1.382,0.988,1.129,1.084,1.205,1.269,3.725,5.511,9.403
5/26/2022,0.87,0.556,0.496,0.472,0.494,0.506,0.627,0.619,0.653,0.639,0.581,0.59,0.613,0.554,0.553,0.548,0.573,0.867,1.188,1.073,1.122,1.366,1.318,1.08,3.431,4.547,9.98
5/27/2022,0.937,0.894,0.904,0.879,0.857,1.026,0.841,1.077,1.087,0.947,0.581,0.923,0.653,0.902,0.826,0.693,0.627,2.549,0.812,1.068,2.655,1.207,1.466,1.325,4.624,7.053,14.059
5/28/2022,0.764,0.541,0.481,0.486,0.521,0.71,0.707,0.521,0.9,1.003,1.138,1.484,1.342,1.4,1.559,2.485,1.6,2.198,1.366,0.61,0.538,0.862,0.915,0.866,0,0,24.997
5/29/2022,1.019,0.631,0.503,0.5,0.49,0.494,0.508,0.527,0.933,1.002,0.957,1.049,0.591,0.59,0.618,0.664,1.783,2.34,2.462,2.832,1.38,1.537,1.415,1.218,0,0,26.043
5/30/2022,0.752,0.528,0.522,0.54,0.54,0.705,0.472,0.86,2.434,1.487,0.755,0.841,2.711,0.557,0.568,2.159,2.945,1.243,1.026,2.605,3.596,2.762,3.186,1.892,9.781,7.805,18.1
5/31/2022,0.842,0.711,0.66,0.601,0.56,0.569,0.553,1.593,2.825,1.799,0.614,1.706,1.188,0.787,1.342,1.648,3.067,1.697,1.519,3.313,3.177,2.445,1.301,0.965,9.738,10.047,15.697
6/1/2022,1.855,2.199,1.94,0.574,0.549,0.551,0.878,0.762,0.677,0.607,0.581,0.553,0.491,0.46,1.49,2.489,0.903,0.725,0.783,2.27,0.644,1.037,1.306,1.354,6.386,4.135,15.157
6/2/2022,0.986,0.595,0.556,0.579,0.551,0.526,0.538,0.669,0.986,0.74,1.012,0.993,0.88,0.754,0.597,0.63,0.757,0.923,1.105,0.82,0.962,1.261,1.358,1.197,4.611,5.435,9.929
6/3/2022,1.103,0.639,0.542,0.519,0.521,0.512,0.528,0.895,0.986,0.755,0.689,0.68,0.755,0.534,0.553,0.747,0.791,0.775,0.905,1.404,1.281,1.132,1.311,1.023,4.06,5.005,10.515
6/4/2022,0.547,0.502,0.467,0.474,0.471,0.658,0.598,1.063,0.896,1.066,0.794,0.661,0.613,0.504,0.472,0.482,0.477,0.509,0.602,0.636,0.603,0.731,0.742,0.721,0,0,15.289
6/5/2022,0.63,0.541,0.509,0.532,0.502,0.517,0.486,0.467,0.711,0.599,0.62,0.547,0.635,0.573,0.615,0.836,1.307,1.311,1.128,1.243,1.263,1.503,1.394,1.505,0,0,19.974
6/6/2022,0.673,0.493,0.48,0.47,0.577,0.459,0.475,0.891,0.976,0.805,0.699,0.599,0.655,0.741,0.602,0.76,0.744,1.056,1.179,0.996,0.941,1.035,1.254,1.091,4.101,5.606,8.944
6/7/2022,0.766,0.608,0.517,0.47,0.459,0.506,0.467,0.764,0.979,0.658,0.79,0.873,0.684,0.711,0.577,0.548,0.558,0.826,1.3,1.049,1.104,1.12,1.168,1.54,3.951,5.317,9.774
6/8/2022,0.811,0.62,0.614,0.594,0.62,0.565,0.665,0.826,0.979,0.705,0.633,0.656,0.768,0.544,0.547,0.507,0.458,0.508,0.725,2.655,1.184,1.025,1.189,1.059,3.48,4.376,11.601
6/9/2022,0.661,0.476,0.46,0.468,0.456,0.444,0.589,0.659,0.894,0.612,0.616,0.769,0.767,0.47,0.517,0.719,0.635,0.605,1.443,1.699,1.088,1.119,1.19,1.007,3.877,4.829,9.657
